,participant_id,ed_level,english,age,platform,img_pres,q_type,indv_q_score,knowledge,article_time,word_count,q_time,vis_q_consistency,question,article_title,question_id,article_id
1628,2213500004252535160,college,Upper-Intermediate,20.0,LabintheWild,False,image,1.0,2.0,643.304,415.0,12.26,0.0,Which of these is the Central Plaza in Hong Kong?,Central Plaza (Hong Kong),146,0
1629,15039743295758419375,college,Advanced,19.0,LabintheWild,True,non_vis,1.0,1.0,299.492,376.0,6.163,0.0,What type of printing did Jose Guadalupe Posada use for his art?,Jose Guadalupe Posada,919,933
1630,15039743295758419375,college,Advanced,19.0,LabintheWild,True,vis,1.0,1.0,299.492,376.0,12.896,0.0,"Who is Posada criticizing in his best known work, La Calavera Catrina? ",Jose Guadalupe Posada,926,933
1631,15039743295758419375,college,Advanced,19.0,LabintheWild,True,image,1.0,1.0,299.492,376.0,12.254,0.0,Which is a work by Jose Guadalupe Posada?,Jose Guadalupe Posada,250,933
1632,15039743295758419375,college,Advanced,19.0,LabintheWild,False,non_vis,1.0,1.0,212.92,337.0,7.01,1.0,What is a distinguished characteristic of the Leafy Seadragon? ,Leafy seadragon,516,230
1633,15039743295758419375,college,Advanced,19.0,LabintheWild,False,vis,0.0,1.0,212.92,337.0,14.944,1.0,What color is the leafy seadragon?,Leafy seadragon,969,230
1634,15039743295758419375,college,Advanced,19.0,LabintheWild,False,image,1.0,1.0,212.92,337.0,10.932,1.0,Which is a leafy seadragon?,Leafy seadragon,833,230
1635,15039743295758419375,college,Advanced,19.0,LabintheWild,True,non_vis,0.0,2.0,254.157,1214.0,7.282,0.0,Where is the crown being kept?,Imperial Crown of the Holy Roman Empire,817,280
1636,15039743295758419375,college,Advanced,19.0,LabintheWild,True,vis,0.0,2.0,254.157,1214.0,5.867,0.0,How many hinged plates construct the base of the crown?,Imperial Crown of the Holy Roman Empire,15,280
1637,15039743295758419375,college,Advanced,19.0,LabintheWild,True,image,1.0,2.0,254.157,1214.0,8.977,0.0,Which of these is the IMperial Crown of the Holy Roman Empire?,Imperial Crown of the Holy Roman Empire,180,280
1638,5056104634791970314,college,Advanced,23.0,LabintheWild,True,non_vis,1.0,1.0,44.694,184.0,12.281,0.0,What does the Speckled day gecko feed on?,Speckled day gecko,344,34
1639,5056104634791970314,college,Advanced,23.0,LabintheWild,True,vis,1.0,1.0,44.694,184.0,6.889,0.0,The stripes on the throat of the Speckled day gecko are in the shape of which letter? ,Speckled day gecko,168,34
1640,5056104634791970314,college,Advanced,23.0,LabintheWild,True,image,0.0,1.0,44.694,184.0,17.862,0.0,Which of these is a Speckled day gecko?,Speckled day gecko,701,34
1641,5056104634791970314,college,Advanced,23.0,LabintheWild,True,non_vis,1.0,2.0,12.602,266.0,8.222,1.0,When was the Detroit-style pizza developed?,Detroit-style pizza,436,559
1642,5056104634791970314,college,Advanced,23.0,LabintheWild,True,vis,1.0,2.0,12.602,266.0,6.35,1.0,What is the traditional shape of a Detroit-style pizza?,Detroit-style pizza,230,559
1643,5056104634791970314,college,Advanced,23.0,LabintheWild,True,image,1.0,2.0,12.602,266.0,8.931,1.0,What is an example of a Detroit-style pizza?,Detroit-style pizza,598,559
1644,5056104634791970314,college,Advanced,23.0,LabintheWild,False,non_vis,0.0,1.0,13.122,255.0,8.665,0.0,Some members Nepeta have an affect on which domestic animal?,Nepeta,296,361
1645,5056104634791970314,college,Advanced,23.0,LabintheWild,False,vis,1.0,1.0,13.122,255.0,9.003,0.0,Which of these is a possbile flower color for Nepeta plants?,Nepeta,859,361
1646,5056104634791970314,college,Advanced,23.0,LabintheWild,False,image,1.0,1.0,13.122,255.0,13.041,0.0,Which of these is a Nepeta?,Nepeta,148,361
1647,4435230348801428205,college,Advanced,24.0,LabintheWild,False,non_vis,1.0,1.0,29.967,195.0,11.817,0.0,White-throated dipper subspecies are divided primarily based on which feature?,White-throated dipper,320,50
1648,4435230348801428205,college,Advanced,24.0,LabintheWild,False,vis,1.0,1.0,29.967,195.0,7.28,0.0,What feature are young White-throated dippers missing?,White-throated dipper,142,50
1649,4435230348801428205,college,Advanced,24.0,LabintheWild,False,image,1.0,1.0,29.967,195.0,16.133,0.0,Which of these is a White-throated dipper?,White-throated dipper,505,50
1650,4435230348801428205,college,Advanced,24.0,LabintheWild,True,non_vis,1.0,2.0,41.785,376.0,4.894,0.0,In which habitat are skinks not found?,Skink,963,212
1651,4435230348801428205,college,Advanced,24.0,LabintheWild,True,vis,0.0,2.0,41.785,376.0,6.85,0.0,What color blood do Skinks have?,Skink,932,212
1652,4435230348801428205,college,Advanced,24.0,LabintheWild,True,image,0.0,2.0,41.785,376.0,6.538,0.0,Which of these is a skink?,Skink,676,212
1653,4435230348801428205,college,Advanced,24.0,LabintheWild,False,non_vis,0.0,1.0,20.12,167.0,6.933,0.0,What shape is the shell of Scaphities?,Scaphites,469,541
1654,4435230348801428205,college,Advanced,24.0,LabintheWild,False,vis,0.0,1.0,20.12,167.0,5.029,0.0,Which part of the shell is the shortest?,Scaphites,979,541
1655,4435230348801428205,college,Advanced,24.0,LabintheWild,False,image,0.0,1.0,20.12,167.0,6.203,0.0,Which of these is a Scaphite?,Scaphites,131,541
1656,8751859236768991779,college,Advanced,22.0,LabintheWild,True,non_vis,1.0,1.0,86.573,359.0,6.424,0.0,Where does the Baikal teal spend its winter months?,Baikal teal,534,509
1657,8751859236768991779,college,Advanced,22.0,LabintheWild,True,vis,0.0,1.0,86.573,359.0,10.14,0.0,What color is the nape of the male Baikal teal?,Baikal teal,297,509
1658,8751859236768991779,college,Advanced,22.0,LabintheWild,True,image,1.0,1.0,86.573,359.0,7.688,0.0,Which of these is a breeding male Baikal teal?,Baikal teal,189,509
1659,8751859236768991779,college,Advanced,22.0,LabintheWild,True,non_vis,0.0,2.0,36.619,199.0,6.936,1.0,In which period does the eucomis flower? ,Eucomis,628,382
1660,8751859236768991779,college,Advanced,22.0,LabintheWild,True,vis,1.0,2.0,36.619,199.0,6.886,1.0,The eucomis has foliage on top which makes it resemble a pineapple,Eucomis,164,382
1661,8751859236768991779,college,Advanced,22.0,LabintheWild,True,image,1.0,2.0,36.619,199.0,6.489,1.0,Which of these is an Eucomis?,Eucomis,127,382
1662,8751859236768991779,college,Advanced,22.0,LabintheWild,True,non_vis,1.0,2.0,99.214,482.0,5.738,1.0,During which period was Newgrange built?,Newgrange,507,249
1663,8751859236768991779,college,Advanced,22.0,LabintheWild,True,vis,1.0,2.0,99.214,482.0,9.728,1.0,What is the shape of the passage tomb mound?,Newgrange,283,249
1664,8751859236768991779,college,Advanced,22.0,LabintheWild,True,image,1.0,2.0,99.214,482.0,6.301,1.0,Which is the Newgrange passage tomb?,Newgrange,328,249
1665,668533670962875243,college,Advanced,20.0,LabintheWild,False,non_vis,1.0,1.0,39.114,360.0,7.701,1.0,Who sculplted Fountain of the Four Rivers that can be seen on Piazza Navona?,Piazza Navona,205,70
1666,668533670962875243,college,Advanced,20.0,LabintheWild,False,vis,0.0,1.0,39.114,360.0,10.116,1.0,What is on top of Piazza Navona's Fountain of the Four Rivers?,Piazza Navona,544,70
1667,668533670962875243,college,Advanced,20.0,LabintheWild,False,image,0.0,1.0,39.114,360.0,10.9,1.0,Which is Piazza Navona?,Piazza Navona,898,70
1668,668533670962875243,college,Advanced,20.0,LabintheWild,True,non_vis,1.0,3.0,50.621,526.0,6.297,,Who commissioned the statue according to scholars? ,David (Donatello),253,184
1669,668533670962875243,college,Advanced,20.0,LabintheWild,True,vis,0.0,3.0,50.621,526.0,6.35,,What material is Donatellos David made of?,David (Donatello),374,184
1670,668533670962875243,college,Advanced,20.0,LabintheWild,True,image,0.0,3.0,50.621,526.0,10.094,,Which one is Donatello's David?,David (Donatello),827,184
1671,668533670962875243,college,Advanced,20.0,LabintheWild,False,non_vis,1.0,1.0,30.736,237.0,5.6,0.0,How many females are in a typical king colobus group?,King colobus,166,6
1672,668533670962875243,college,Advanced,20.0,LabintheWild,False,vis,1.0,1.0,30.736,237.0,8.489,0.0,The king colobus is distinguished by the location of which feature?,King colobus,643,6
1673,668533670962875243,college,Advanced,20.0,LabintheWild,False,image,0.0,1.0,30.736,237.0,6.82,0.0,Which of these is a king colobus?,King colobus,245,6
1674,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,non_vis,1.0,1.0,140.363,422.0,10.574,0.0,What makes up the majority of the bird's diet?,Chestnut-headed bee-eater,346,97
1675,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,vis,1.0,1.0,140.363,422.0,11.188,0.0,What color are the outer webs of the bird's central tail feathers?,Chestnut-headed bee-eater,675,97
1676,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,image,1.0,1.0,140.363,422.0,18.424,0.0,Which of these is a chestnut-headed bee-eater?,Chestnut-headed bee-eater,693,97
1677,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,non_vis,1.0,3.0,152.13,393.0,10.794,0.0,Is blue whale the largest species of whale? ,Blue whale,748,523
1678,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,vis,0.0,3.0,152.13,393.0,17.583,0.0,How many blowholes does the blue whale have?,Blue whale,120,523
1679,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,image,1.0,3.0,152.13,393.0,15.851,0.0,Which is (part of) the skelleton of a blue whale?,Blue whale,618,523
1680,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,non_vis,1.0,1.0,109.191,205.0,9.882,1.0,Where is the Red slender loris native to?,Red slender loris,132,43
1681,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,vis,1.0,1.0,109.191,205.0,10.99,1.0,What color is the back of the Red slender loris?,Red slender loris,827,43
1682,3562356403114887028,professional school,Upper-Intermediate,34.0,LabintheWild,True,image,1.0,1.0,109.191,205.0,23.66,1.0,Which of these is a Red slender loris?,Red slender loris,335,43
1683,3696630807188882400,PhD,Advanced,63.0,LabintheWild,True,non_vis,1.0,1.0,157.443,209.0,8.397,1.0,What is the common name of Asarum?,Asarum,843,669
1684,3696630807188882400,PhD,Advanced,63.0,LabintheWild,True,vis,0.0,1.0,157.443,209.0,13.298,1.0,What color are the axillary flowers of Asarum plants?,Asarum,415,669
1685,3696630807188882400,PhD,Advanced,63.0,LabintheWild,True,image,1.0,1.0,157.443,209.0,23.557,1.0,Which of these is an Asarum plant?,Asarum,131,669
1686,3696630807188882400,PhD,Advanced,63.0,LabintheWild,True,non_vis,1.0,3.0,127.301,271.0,13.793,0.0,What animal is the genus name Aquilegia derived from?,Aquilegia,894,484
1687,3696630807188882400,PhD,Advanced,63.0,LabintheWild,True,vis,0.0,3.0,127.301,271.0,23.902,0.0,Where is the ring that protects Aquilegia from insects?,Aquilegia,782,484
1688,3696630807188882400,PhD,Advanced,63.0,LabintheWild,True,image,1.0,3.0,127.301,271.0,14.814,0.0,Which of these is an Aquilegia?,Aquilegia,910,484
1689,3696630807188882400,PhD,Advanced,63.0,LabintheWild,False,non_vis,1.0,1.0,228.356,424.0,10.9,1.0,Who originally settled the area of Ingapirca?,Ingapirca,154,552
1690,3696630807188882400,PhD,Advanced,63.0,LabintheWild,False,vis,1.0,1.0,228.356,424.0,7.875,1.0,What is the shape of the Temple of the Sun?,Ingapirca,504,552
1691,3696630807188882400,PhD,Advanced,63.0,LabintheWild,False,image,1.0,1.0,228.356,424.0,33.511,1.0,Which is Ingapirca?,Ingapirca,220,552
1692,2052194512196290865,college,Advanced,64.0,LabintheWild,False,non_vis,1.0,1.0,189.101,465.0,8.865,0.0,What is another name for Heracleum maximum?,Heracleum maximum,271,569
1693,2052194512196290865,college,Advanced,64.0,LabintheWild,False,vis,1.0,1.0,189.101,465.0,8.272,0.0,Which characteristic of the carrot family does Heracleum maximum possess?,Heracleum maximum,206,569
1694,2052194512196290865,college,Advanced,64.0,LabintheWild,False,image,0.0,1.0,189.101,465.0,13.416,0.0,Which of these is a Heracleum maximum plant?,Heracleum maximum,132,569
1695,2052194512196290865,college,Advanced,64.0,LabintheWild,False,non_vis,0.0,2.0,126.393,252.0,18.362,0.0,What is the American sister to the Common sandpiper?,Common sandpiper,827,627
1696,2052194512196290865,college,Advanced,64.0,LabintheWild,False,vis,1.0,2.0,126.393,252.0,9.84,0.0,What distinguishes the common sandpiper from the Spotted sandpiper?,Common sandpiper,714,627
1697,2052194512196290865,college,Advanced,64.0,LabintheWild,False,image,1.0,2.0,126.393,252.0,8.113,0.0,Which of these is a Common sandpiper?,Common sandpiper,854,627
1698,2052194512196290865,college,Advanced,64.0,LabintheWild,True,non_vis,1.0,1.0,66.483,571.0,7.805,0.0,What is another common name for the Cinereous vulture?,Cinereous vulture,786,209
1699,2052194512196290865,college,Advanced,64.0,LabintheWild,True,vis,0.0,1.0,66.483,571.0,20.177,0.0,What is a possible weight for a Cinereous vulture?,Cinereous vulture,111,209
1700,2052194512196290865,college,Advanced,64.0,LabintheWild,True,image,1.0,1.0,66.483,571.0,12.37,0.0,Which of these is a Cinereous vulture?,Cinereous vulture,292,209
1701,5828181170984600646,college,Intermediate,21.0,LabintheWild,False,non_vis,0.0,1.0,20.851,222.0,9.201,0.0,What is the IUCN designation for the Laysan finch?,Laysan finch,485,144
1702,5828181170984600646,college,Intermediate,21.0,LabintheWild,False,vis,1.0,1.0,20.851,222.0,6.63,0.0,What color is the plumage for male Laysan finches?,Laysan finch,628,144
1703,5828181170984600646,college,Intermediate,21.0,LabintheWild,False,image,1.0,1.0,20.851,222.0,7.061,0.0,Which of these is a Laysan finch?,Laysan finch,813,144
1704,5828181170984600646,college,Intermediate,21.0,LabintheWild,False,non_vis,1.0,2.0,30.616,252.0,11.281,1.0,What is the American sister to the Common sandpiper?,Common sandpiper,827,627
1705,5828181170984600646,college,Intermediate,21.0,LabintheWild,False,vis,0.0,2.0,30.616,252.0,6.219,1.0,What color are the Common sandpiper's underparts?,Common sandpiper,991,627
1706,5828181170984600646,college,Intermediate,21.0,LabintheWild,False,image,0.0,2.0,30.616,252.0,17.097,1.0,Which of these is a Common sandpiper?,Common sandpiper,854,627
1707,5828181170984600646,college,Intermediate,21.0,LabintheWild,True,non_vis,0.0,3.0,5.375,530.0,6.295,1.0,In what city is the Taj Mahal located?,Taj Mahal,874,160
1708,5828181170984600646,college,Intermediate,21.0,LabintheWild,True,vis,1.0,3.0,5.375,530.0,11.305,1.0,The design of the Taj Mahal is completely symmetrical on all sides of the building.,Taj Mahal,396,160
1709,5828181170984600646,college,Intermediate,21.0,LabintheWild,True,image,0.0,3.0,5.375,530.0,20.81,1.0,Which is not part of the Taj Mahal?,Taj Mahal,655,160
1710,4288725672940683788,college,Advanced,19.0,LabintheWild,True,non_vis,1.0,1.0,181.22,424.0,47.189,0.0,Who originally settled the area of Ingapirca?,Ingapirca,154,552
1711,4288725672940683788,college,Advanced,19.0,LabintheWild,True,vis,0.0,1.0,181.22,424.0,15.29,0.0,"What does it mean that the Temple of the Sun was constructed in the ""Inca way""?",Ingapirca,535,552
1712,4288725672940683788,college,Advanced,19.0,LabintheWild,True,image,0.0,1.0,181.22,424.0,18.604,0.0,Which is Ingapirca?,Ingapirca,220,552
1713,4288725672940683788,college,Advanced,19.0,LabintheWild,True,non_vis,1.0,2.0,294.479,251.0,9.1,0.0,What distinguishes Aerodramus swiflets from other birds?,Aerodramus,34,406
1714,4288725672940683788,college,Advanced,19.0,LabintheWild,True,vis,1.0,2.0,294.479,251.0,12.872,0.0,Which aspect of Aerodramus swiflets allows them to have fast flight?,Aerodramus,747,406
1715,4288725672940683788,college,Advanced,19.0,LabintheWild,True,image,1.0,2.0,294.479,251.0,9.853,0.0,Which of these is an Aerodramus swiflet?,Aerodramus,45,406
1716,4288725672940683788,college,Advanced,19.0,LabintheWild,True,non_vis,1.0,1.0,14.091,315.0,9.035,0.0,Where does the Red-flanked bluetail spend its winters?,Red-flanked bluetail,405,302
1717,4288725672940683788,college,Advanced,19.0,LabintheWild,True,vis,1.0,1.0,14.091,315.0,6.253,0.0,How long is the Red-flanked bluetail?,Red-flanked bluetail,264,302
1718,4288725672940683788,college,Advanced,19.0,LabintheWild,True,image,0.0,1.0,14.091,315.0,11.014,0.0,Which of these is a male Red-flanked bluetail?,Red-flanked bluetail,849,302
1719,10270218343770704221,professional school,Advanced,19.0,LabintheWild,False,non_vis,1.0,1.0,36.923,222.0,6.055,1.0,The java sparrow lays up to how many eggs?,Java sparrow,681,93
1720,10270218343770704221,professional school,Advanced,19.0,LabintheWild,False,vis,0.0,1.0,36.923,222.0,6.207,1.0,What color is the java sparrow's belly?,Java sparrow,693,93
1721,10270218343770704221,professional school,Advanced,19.0,LabintheWild,False,image,0.0,1.0,36.923,222.0,13.481,1.0,Which of these is a java sparrow?,Java sparrow,93,93
1722,10270218343770704221,professional school,Advanced,19.0,LabintheWild,True,non_vis,0.0,1.0,26.064,165.0,10.891,0.0,When is Allium ramosum gathered?,Allium ramosum,853,246
1723,10270218343770704221,professional school,Advanced,19.0,LabintheWild,True,vis,0.0,1.0,26.064,165.0,6.53,0.0,Up to how tall do Allium ramosum scapes grow?,Allium ramosum,641,246
1724,10270218343770704221,professional school,Advanced,19.0,LabintheWild,True,image,1.0,1.0,26.064,165.0,8.3,0.0,Which of these is an Allium ramosum?,Allium ramosum,711,246
1725,10270218343770704221,professional school,Advanced,19.0,LabintheWild,True,non_vis,0.0,1.0,37.725,410.0,5.381,0.0,Where is Shingle style architecture in the United States most often found?,Shingle Style Architecture,406,773
1726,10270218343770704221,professional school,Advanced,19.0,LabintheWild,True,vis,1.0,1.0,37.725,410.0,6.869,0.0,What is a famous example of the shingle style house?,Shingle Style Architecture,481,773
1727,10270218343770704221,professional school,Advanced,19.0,LabintheWild,True,image,1.0,1.0,37.725,410.0,8.822,0.0,Which is an example of the shingle style?,Shingle Style Architecture,433,773
1728,13477520956254997461,college,Advanced,19.0,LabintheWild,True,non_vis,1.0,3.0,13.67,530.0,20.584,1.0,In what city is the Taj Mahal located?,Taj Mahal,874,160
1729,13477520956254997461,college,Advanced,19.0,LabintheWild,True,vis,1.0,3.0,13.67,530.0,6.649,1.0,The design of the Taj Mahal is completely symmetrical on all sides of the building.,Taj Mahal,396,160
1730,13477520956254997461,college,Advanced,19.0,LabintheWild,True,image,0.0,3.0,13.67,530.0,21.704,1.0,Which is not part of the Taj Mahal?,Taj Mahal,655,160
1731,13477520956254997461,college,Advanced,19.0,LabintheWild,True,non_vis,0.0,1.0,17.535,209.0,17.085,1.0,What is the common name of Asarum?,Asarum,843,669
1732,13477520956254997461,college,Advanced,19.0,LabintheWild,True,vis,1.0,1.0,17.535,209.0,22.636,1.0,What color are the axillary flowers of Asarum plants?,Asarum,415,669
1733,13477520956254997461,college,Advanced,19.0,LabintheWild,True,image,1.0,1.0,17.535,209.0,14.967,1.0,Which of these is an Asarum plant?,Asarum,131,669
1734,13477520956254997461,college,Advanced,19.0,LabintheWild,False,non_vis,1.0,1.0,16.316,455.0,28.739,0.0,Which of the following is a natural predator of the caiman?,Caiman,607,679
1735,13477520956254997461,college,Advanced,19.0,LabintheWild,False,vis,1.0,1.0,16.316,455.0,27.519,0.0,How do a caiman's teeth compare to an alligator's teeth?,Caiman,699,679
1736,13477520956254997461,college,Advanced,19.0,LabintheWild,False,image,1.0,1.0,16.316,455.0,21.584,0.0,Which is a caiman?,Caiman,43,679
1737,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,non_vis,1.0,1.0,58.879,253.0,10.848,1.0,The merengue in the top layer is made of egg white and which other ingredient?,Suspiro de limeña,202,382
1738,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,vis,0.0,1.0,58.879,253.0,8.367,1.0,What is the color of the cream in the Suspiro de limeña?,Suspiro de limeña,258,382
1739,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,image,1.0,1.0,58.879,253.0,10.599,1.0,Which of these desserts is a Suspiro de limeña?,Suspiro de limeña,622,382
1740,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,non_vis,0.0,1.0,48.457,205.0,10.467,1.0,Where is the Red slender loris native to?,Red slender loris,132,43
1741,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,vis,1.0,1.0,48.457,205.0,6.726,1.0,What color is the back of the Red slender loris?,Red slender loris,827,43
1742,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,image,0.0,1.0,48.457,205.0,11.999,1.0,Which of these is a Red slender loris?,Red slender loris,335,43
1743,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,non_vis,1.0,1.0,64.366,422.0,6.06,1.0,What makes up the majority of the bird's diet?,Chestnut-headed bee-eater,346,97
1744,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,vis,0.0,1.0,64.366,422.0,11.055,1.0,Which part of the bird's body is a chestnut color?,Chestnut-headed bee-eater,766,97
1745,18378225566098279159,high school,Advanced,17.0,LabintheWild,True,image,1.0,1.0,64.366,422.0,9.399,1.0,Which of these is a chestnut-headed bee-eater?,Chestnut-headed bee-eater,693,97
1746,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,non_vis,1.0,2.0,114.408,497.0,6.623,0.0,What is an industrial use of fluorite?,Fluorite,719,783
1747,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,vis,1.0,2.0,114.408,497.0,8.305,0.0,What are common colors of flurite?,Fluorite,623,783
1748,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,image,0.0,2.0,114.408,497.0,14.929,0.0,Which is an example of fluorite?,Fluorite,567,783
1749,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,non_vis,1.0,2.0,238.674,1214.0,11.264,0.0,Where is the crown being kept?,Imperial Crown of the Holy Roman Empire,817,280
1750,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,vis,1.0,2.0,238.674,1214.0,11.711,0.0,How many hinged plates construct the base of the crown?,Imperial Crown of the Holy Roman Empire,15,280
1751,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,image,1.0,2.0,238.674,1214.0,22.201,0.0,Which of these is the IMperial Crown of the Holy Roman Empire?,Imperial Crown of the Holy Roman Empire,180,280
1752,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,non_vis,1.0,3.0,127.161,586.0,10.471,1.0,In which year was The Shard inaugurated?,The Shard,825,925
1753,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,vis,1.0,3.0,127.161,586.0,8.593,1.0,What shape is the Shard's outer appearance?,The Shard,737,925
1754,16980399253490319706,professional school,Advanced,50.0,LabintheWild,False,image,1.0,3.0,127.161,586.0,10.927,1.0,Which of these is The Shard,The Shard,563,925
1755,8332320061050343379,college,Advanced,39.0,LabintheWild,False,non_vis,0.0,1.0,17.089,671.0,13.734,0.0,The linear representation of the figures on the totem pole places importance on the highest figure.,Totem pole,400,318
1756,8332320061050343379,college,Advanced,39.0,LabintheWild,False,vis,1.0,1.0,17.089,671.0,38.496,0.0,How tall can totem poles be?,Totem pole,21,318
1757,8332320061050343379,college,Advanced,39.0,LabintheWild,False,image,1.0,1.0,17.089,671.0,18.72,0.0,Which is a totem pole?,Totem pole,266,318
1758,8332320061050343379,college,Advanced,39.0,LabintheWild,True,non_vis,0.0,1.0,11.744,436.0,8.631,1.0,In what part of Spain are pinchos traditionally consumed?,Pincho,326,480
1759,8332320061050343379,college,Advanced,39.0,LabintheWild,True,vis,1.0,1.0,11.744,436.0,37.091,1.0,What is the usual base of a pincho?,Pincho,504,480
1760,8332320061050343379,college,Advanced,39.0,LabintheWild,True,image,1.0,1.0,11.744,436.0,10.464,1.0,Which is a pincho?,Pincho,629,480
1761,8332320061050343379,college,Advanced,39.0,LabintheWild,True,non_vis,1.0,3.0,6.01,184.0,22.937,0.0,Where do Speckled day geckos live?,Speckled day gecko,455,34
1762,8332320061050343379,college,Advanced,39.0,LabintheWild,True,vis,1.0,3.0,6.01,184.0,25.257,0.0,The stripes on the throat of the Speckled day gecko are in the shape of which letter? ,Speckled day gecko,168,34
1763,8332320061050343379,college,Advanced,39.0,LabintheWild,True,image,1.0,3.0,6.01,184.0,11.779,0.0,Which of these is a Speckled day gecko?,Speckled day gecko,701,34
1764,11494549175695788207,college,Advanced,38.0,LabintheWild,False,non_vis,1.0,3.0,139.957,455.0,6.895,0.0,Which is the largest caiman species in the world?,Caiman,918,679
1765,11494549175695788207,college,Advanced,38.0,LabintheWild,False,vis,1.0,3.0,139.957,455.0,10.597,0.0,How do a caiman's teeth compare to an alligator's teeth?,Caiman,699,679
1766,11494549175695788207,college,Advanced,38.0,LabintheWild,False,image,1.0,3.0,139.957,455.0,30.931,0.0,Which is a caiman?,Caiman,43,679
1767,11494549175695788207,college,Advanced,38.0,LabintheWild,True,non_vis,1.0,1.0,310.435,662.0,9.838,1.0,What is the name of the floor-based heating system traditionally used in hanoks?,Hanok,406,246
1768,11494549175695788207,college,Advanced,38.0,LabintheWild,True,vis,1.0,1.0,310.435,662.0,7.85,1.0,What kind of roofing do hanoks have?,Hanok,647,246
1769,11494549175695788207,college,Advanced,38.0,LabintheWild,True,image,0.0,1.0,310.435,662.0,15.365,1.0,Which is an example of a hanok?,Hanok,729,246
1770,11494549175695788207,college,Advanced,38.0,LabintheWild,True,non_vis,1.0,1.0,72.887,175.0,6.17,0.0,Where are erkes used?,Erke,31,236
1771,11494549175695788207,college,Advanced,38.0,LabintheWild,True,vis,1.0,1.0,72.887,175.0,5.535,0.0,How long can an erke be?,Erke,445,236
1772,11494549175695788207,college,Advanced,38.0,LabintheWild,True,image,1.0,1.0,72.887,175.0,15.235,0.0,Which is an example of an erke?,Erke,915,236
1773,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,True,non_vis,0.0,1.0,50.498,199.0,16.383,1.0,Does Eucomis grow in dry regions?,Eucomis,640,382
1774,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,True,vis,1.0,1.0,50.498,199.0,15.458,1.0,What is the shape of eucomis flowers,Eucomis,626,382
1775,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,True,image,1.0,1.0,50.498,199.0,20.141,1.0,Which of these is an Eucomis?,Eucomis,127,382
1776,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,True,non_vis,1.0,1.0,107.125,422.0,14.963,0.0,What makes up the majority of the bird's diet?,Chestnut-headed bee-eater,346,97
1777,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,True,vis,0.0,1.0,107.125,422.0,16.201,0.0,What color are the outer webs of the bird's central tail feathers?,Chestnut-headed bee-eater,675,97
1778,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,True,image,1.0,1.0,107.125,422.0,15.549,0.0,Which of these is a chestnut-headed bee-eater?,Chestnut-headed bee-eater,693,97
1779,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,False,non_vis,1.0,1.0,69.846,210.0,11.963,1.0,Which Italian region is Bagna Caoda from?,Bagna càuda,712,119
1780,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,False,vis,1.0,1.0,69.846,210.0,19.411,1.0,Which type of dish is Bagna Cauda?,Bagna càuda,298,119
1781,6668206935767732121,graduate school,Advanced,49.0,LabintheWild,False,image,0.0,1.0,69.846,210.0,19.253,1.0,What is an example of Bagna Cauda?,Bagna càuda,93,119
1782,9009779428248145601,college,Advanced,58.0,LabintheWild,True,non_vis,1.0,1.0,96.535,327.0,12.75,1.0,What religious order commissioned the building of the Virgin of El Panecillo?,El Panecillo,786,458
1783,9009779428248145601,college,Advanced,58.0,LabintheWild,True,vis,1.0,1.0,96.535,327.0,7.544,1.0,What aspect of the Virgin of El Panecillo is considered untraditional?,El Panecillo,570,458
1784,9009779428248145601,college,Advanced,58.0,LabintheWild,True,image,1.0,1.0,96.535,327.0,12.007,1.0,Which is the Virgen of El Panecillo?,El Panecillo,395,458
